구분자(PK),공구 대분류 코드,공구 대분류,공구 중분류 코드,공구 중분류,공구 이름,과금기준,수량,장소 PK,대여장소명,상세주소,위도,경도,전화번호,평일오픈시간,평일클로즈시간,생성일시,요금,cluster
11671,1,일반공구,19,기타 일반공구,자전거공기주입기,없음,1,13062,홍제1동주민센터 공구대여소,서울특별시 서대문구 홍제동 173-9,37.5876932,126.9448708,02-330-8290,900.0,1800.0,2020-11-27 11:15:47,무료,194
9591,1,일반공구,19,기타 일반공구,자전거펌프,없음,2,13014,세곡동 주민센터,서울특별시 강남구 율현동 278-1,37.469056,127.106917,02-3423-8656,900.0,1800.0,2018-11-23 13:25:01,무료,196
17199,1,일반공구,19,기타 일반공구,작업등,없음,1,13216,수유3동 공구대여소,"서울특별시 강북구 수유동 223-8, 2층민원행정팀",37.638715,127.023125,02-3778-4757,900.0,1800.0,2025-03-20 10:12:38,무료,204
17001,1,일반공구,19,기타 일반공구,작업등,없음,1,39,송천동 공구대여소,서울특별시 강북구 미아동 860-56,37.618282,127.023838,02-3778-4152,900.0,1800.0,2024-11-06 10:48:50,무료,204
14282,1,일반공구,19,기타 일반공구,작업등,없음,1,42,번2동 공구대여소,서울특별시 강북구 한천로 897,37.6323588,127.0387953,02-3778-4302,900.0,1800.0,2022-06-24 09:13:57,무료,204
13484,1,일반공구,19,기타 일반공구,적외선 온도계,없음,2,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,900.0,1800.0,2022-06-14 14:28:38,무료,28
10318,1,일반공구,19,기타 일반공구,전기 릴선,없음,2,13009,수서동 주민센터,서울특별시 강남구 수서동 723,37.4867306,127.1053898,02-3423-8581,900.0,1800.0,2020-11-23 10:55:08,무료,164
9226,1,일반공구,19,기타 일반공구,전기 인두,없음,1,13009,수서동 주민센터,서울특별시 강남구 수서동 723,37.4867306,127.1053898,02-3423-8581,900.0,1800.0,2018-11-20 15:55:34,무료,34
14307,1,일반공구,19,기타 일반공구,전기검정기,없음,1,325,신정종합사회복지관,서울특별시 양천구 신정동 919-6,37.5273088,126.8555884,02-2603-1792,900.0,1800.0,2022-06-24 13:53:32,무료,-1
16603,1,일반공구,19,기타 일반공구,전기드릴 부속,없음,1,13376,방화2동 주민센터 공구대여소,서울특별시 강서구 방화동 850,37.5717834,126.8058069,02-2600-5204,900.0,1800.0,2024-05-20 11:50:51,무료,-1
15902,1,일반공구,19,기타 일반공구,전기드릴비트,1일,1,13241,정릉2동 주민센터,서울특별시 성북구 정릉로 26길 1,37.6044729,127.0111047,02-2241-5322,900.0,1800.0,2023-07-28 00:41:23,2000원,349
16556,1,일반공구,19,기타 일반공구,전기릴선,없음,1,13381,신월1동주민센터 공구대여소,곰달래로1길 38,37.532808,126.831487,02-2620-4048,,,2024-05-17 16:08:40,무료,164
16451,1,일반공구,19,기타 일반공구,전기릴선,없음,1,13385,신정4동주민센터 공구대여소,서울특별시 양천구 신정동 949-5,37.5245455,126.8558042,02-2620-4269,,,2024-05-16 15:51:03,무료,164
16398,1,일반공구,19,기타 일반공구,전기릴선,없음,1,13387,신월3동주민센터 공구대여소,남부순환로54길 5,37.5336234,126.8291541,02-2620-4093,,,2024-05-13 16:39:37,무료,164
15697,1,일반공구,19,기타 일반공구,전기릴선,없음,1,13338,우리 동네 생활지원센터(마을활력소),삼성로75길 24,37.5032271,127.0562528,02-561-3423,900.0,1800.0,2023-06-19 14:03:12,무료,164
12696,1,일반공구,19,기타 일반공구,전기릴선,없음,1,482,창신제1동 공구대여소,서울특별시 종로구 지봉로 8-6,37.57072,127.01634,02-2148-5393,900.0,1800.0,2021-10-08 14:06:49,무료,164
15490,1,일반공구,19,기타 일반공구,전기릴선(30M),없음,1,462,응암3동 공구도서관,서울특별시 은평구 불광천길 410-17(응암3동주민센터),37.59223,126.91571,02-351-5273,900.0,1800.0,2023-05-01 12:16:26,무료,171
17107,1,일반공구,19,기타 일반공구,전기인두,없음,1,13006,역삼1동 주민센터 공구대여소,서울특별시 강남구 역삼동 829-20,37.4954737,127.0333704,02-3423-8624,900.0,1800.0,2024-12-28 16:47:58,무료,34
9718,1,일반공구,19,기타 일반공구,전기인두,없음,1,13017,대치1동 주민센터 공구대여소,서울특별시 강남구 대치동 646-2,37.4931723,127.0567135,02-3423-8326,900.0,1800.0,2018-11-23 15:44:46,무료,34
15665,1,일반공구,19,기타 일반공구,전동드라이버용 비트세트,없음,1,341,우리동네 공구도서관(양평2동),서울특별시 영등포구 선유로47길 30,37.5364739,126.8939535,02-3457-7435,900.0,1800.0,2023-05-23 20:39:52,무료,-1
15087,1,일반공구,19,기타 일반공구,전동드릴,없음,4,13197,상계10동 주민센터 생활공구 대여소,노원로 530,37.661274,127.060225,02-2116-2944,900.0,1800.0,2022-11-06 16:58:49,무료,354
17003,1,일반공구,19,기타 일반공구,전선릴,없음,1,39,송천동 공구대여소,서울특별시 강북구 미아동 860-56,37.618282,127.023838,02-3778-4152,900.0,1800.0,2024-11-06 10:51:20,무료,169
16601,1,일반공구,19,기타 일반공구,전선릴,1일,1,13376,방화2동 주민센터 공구대여소,서울특별시 강서구 방화동 850,37.5717834,126.8058069,02-2600-5204,900.0,1800.0,2024-05-20 11:49:42,500원,169
15895,1,일반공구,19,기타 일반공구,전선릴,1일,1,13241,정릉2동 주민센터,서울특별시 성북구 정릉로 26길 1,37.6044729,127.0111047,02-2241-5322,900.0,1800.0,2023-07-28 00:30:55,1000원,169
15785,1,일반공구,19,기타 일반공구,전선릴,1일,1,13240,월곡2동주민센터 공구대여소,서울특별시 성북구 상월곡동 97-22,37.6057667,127.0478758,02-2241-5627,900.0,1800.0,2023-07-18 13:01:22,1000원,169
14591,1,일반공구,19,기타 일반공구,전선릴,없음,1,13221,반포3동주민센터 공구대여소,서울특별시 서초구 잠원동 71-7,37.5120925,127.0056289,02-2155-7659,,,2022-06-30 17:22:33,무료,169
14287,1,일반공구,19,기타 일반공구,전선릴,없음,1,42,번2동 공구대여소,서울특별시 강북구 한천로 897,37.6323588,127.0387953,02-3778-4302,900.0,1800.0,2022-06-24 09:18:28,무료,169
12071,1,일반공구,19,기타 일반공구,전선릴,없음,1,13067,신대방2동주민센터 공구대여소,서울특별시 동작구 신대방동 723,37.4984131,126.9245404,02-820-2848,900.0,1800.0,2020-11-27 16:31:22,무료,169
11956,1,일반공구,19,기타 일반공구,전선릴,없음,1,164,상도2동주민센터 공구대여소,서울특별시 동작구 상도동 25-48,37.5055235,126.9423089,02-820-2493,900.0,1800.0,2020-11-27 15:52:51,무료,169
11669,1,일반공구,19,기타 일반공구,전선릴,없음,1,13062,홍제1동주민센터 공구대여소,서울특별시 서대문구 홍제동 173-9,37.5876932,126.9448708,02-330-8290,900.0,1800.0,2020-11-27 11:15:21,무료,169
11195,1,일반공구,19,기타 일반공구,전선릴,1일,2,241,방배1동반딧불센터,서울특별시 서초구 방배로23길 31-6 지하1층,37.48546,126.99242,02-521-8320,1000.0,1800.0,2020-11-25 15:59:35,10000원,169
11172,1,일반공구,19,기타 일반공구,전선릴,없음,1,13050,방배본동주민센터 공구대여소,서울특별시 서초구 방배동 774-9,37.4941344,126.9887595,02-2155-7717,900.0,1800.0,2020-11-25 15:45:05,무료,169
11123,1,일반공구,19,기타 일반공구,전선릴,없음,1,13046,서초2동주민센터 공구대여소,서울특별시 서초구 서초동 1332-6,37.4920614,127.0249822,02-2155-7446,900.0,1800.0,2020-11-25 15:17:38,0원,169
10518,1,일반공구,19,기타 일반공구,전선릴,1일,1,74,낙성대동 공구대여소,서울특별시 관악구 봉천동 1624-24,37.4763442,126.9584097,02-879-4416,900.0,1800.0,2020-11-23 13:37:24,300원,169
8925,1,일반공구,19,기타 일반공구,전선릴,없음,1,100,개봉3동 공구대여소,서울특별시 구로구 개봉로3길 47-5,37.4859537,126.8516385,02-2620-7369,900.0,1800.0,2018-02-02 13:30:00,무료,169
8997,1,일반공구,19,기타 일반공구,전선릴,없음,1,103,수궁동 공구대여소,서울특별시 구로구 궁동 213-42,37.4939422,126.8314627,02-2620-7659,900.0,1800.0,2018-02-02 13:30:00,무료,169
8714,1,일반공구,19,기타 일반공구,전선릴,없음,2,92,구로2동 공구대여소,서울특별시 구로구 구로동로 141,37.4913771,126.8834703,02-2620-7307,900.0,1800.0,2018-02-02 13:30:00,무료,169
11129,1,일반공구,19,기타 일반공구,전선릴 차단기형,1일,2,13047,서초4동주민센터 공구대여소,서울특별시 서초구 서초동 1302-6,37.5026463,127.0221476,02-2155-7491,900.0,1800.0,2020-11-25 15:21:01,10000원,-1
12647,1,일반공구,19,기타 일반공구,전선릴(30M),없음,1,93,구로3동 공구대여소,서울특별시 구로구 구로동 777-22,37.4873799,126.8903678,02-2620-7407,900.0,1800.0,2021-10-07 16:33:26,무료,171
14567,1,일반공구,19,기타 일반공구,"전선릴(접지,차단)",1일,1,2416,가양2동 공구대여소,서울특별시 강서구 가양동 1472-4,37.5673159,126.8512729,02-2600-7813,900.0,1700.0,2022-06-30 10:31:37,1000원,170
12875,1,일반공구,19,기타 일반공구,전선용 피복제거기,없음,1,174,사당4동주민센터 공구대여소,서울특별시 동작구 사당동 300-8,37.4809774,126.9716577,02-820-2771,900.0,1800.0,2021-10-26 16:44:19,무료,-1
13898,1,일반공구,19,기타 일반공구,전정가위,없음,1,13020,개포1동 주민센터 공구대여소,서울특별시 강남구 개포로 303 현대1차상가 1층,37.4824625,127.0544858,02-3423-7670,900.0,1800.0,2022-06-20 20:29:25,무료,32
15935,1,일반공구,19,기타 일반공구,전지가위,없음,1,13360,잠원동주민센터,나루터로 38,37.5149619,127.0140771,02-2155-7543,900.0,1800.0,2023-08-02 08:04:24,무료,176
14039,1,일반공구,19,기타 일반공구,전지가위,없음,1,240,전원마을반딧불센터,서울특별시 서초구 방배동 2877-12,37.46622,126.98914,,900.0,1700.0,2022-06-22 12:45:25,무료,176
17182,1,일반공구,19,기타 일반공구,전지가위(대),1일,1,248,용답동 공구대여소,"서울특별시 성동구 용답중앙23길 20, 3층",37.5640618,127.0555515,02-2286-7544,900.0,1800.0,2025-02-28 14:23:19,500원,177
14291,1,일반공구,19,기타 일반공구,절단기,없음,1,13020,개포1동 주민센터 공구대여소,서울특별시 강남구 개포로 303 현대1차상가 1층,37.4824625,127.0544858,02-3423-7670,900.0,1800.0,2022-06-24 09:24:29,무료,134
13951,1,일반공구,19,기타 일반공구,절단석,없음,5,333,우리동네 공구도서관(문래동),서울특별시 영등포구 문래동3가 55-16,37.51712,126.89953,02-2670-1175,900.0,1800.0,2022-06-21 13:14:59,무료,52
9649,1,일반공구,19,기타 일반공구,절단석,없음,1,13015,신사동 주민센터,서울특별시 강남구 신사동 548-1,37.5239769,127.0227755,02-3423-7303,900.0,1800.0,2018-11-23 14:09:10,무료,52
9219,1,일반공구,19,기타 일반공구,절단석,없음,10,13006,역삼1동 주민센터 공구대여소,서울특별시 강남구 역삼동 829-20,37.4954737,127.0333704,02-3423-8624,900.0,1800.0,2018-11-19 16:49:28,무료,52
14604,1,일반공구,19,기타 일반공구,절연공구,없음,1,283,잠실본동 주민센터,서울특별시 송파구 잠실동 230-4,37.5060716,127.0832037,02-2147-4600,900.0,1800.0,2022-06-30 18:24:59,무료,-1
15896,1,일반공구,19,기타 일반공구,점프선,1일,1,13241,정릉2동 주민센터,서울특별시 성북구 정릉로 26길 1,37.6044729,127.0111047,02-2241-5322,900.0,1800.0,2023-07-28 00:32:35,1000원,54
15786,1,일반공구,19,기타 일반공구,점프선,1일,1,13240,월곡2동주민센터 공구대여소,서울특별시 성북구 상월곡동 97-22,37.6057667,127.0478758,02-2241-5627,900.0,1800.0,2023-07-18 13:02:06,1000원,54
15735,1,일반공구,19,기타 일반공구,점프선,없음,1,13338,우리 동네 생활지원센터(마을활력소),삼성로75길 24,37.5032271,127.0562528,02-561-3423,900.0,1800.0,2023-06-19 14:52:41,무료,54
15357,1,일반공구,19,기타 일반공구,점프선,없음,1,13222,도일공구,서울특별시 도봉구 도봉동 593-69,37.6786913,127.0434369,02-2091-5804,900.0,1800.0,2023-03-15 14:48:11,무료,54
15301,1,일반공구,19,기타 일반공구,점프선,1일,1,13233,월곡1동주민센터,서울특별시 성북구 하월곡동 225-7,37.6105472,127.0357574,02-2241-6288,900.0,1800.0,2023-02-10 14:40:24,1000원,54
14765,1,일반공구,19,기타 일반공구,점프선,1일,1,13237,정릉1동주민센터,서울특별시 성북구 정릉동 1020,37.601471,127.0165586,02-2241-5286,900.0,1800.0,2022-08-18 16:18:43,1000원,54
14577,1,일반공구,19,기타 일반공구,점프선,1일,1,2430,등촌3동 주민센터 공구대여소,서울특별시 강서구 등촌동 705-4,37.5589142,126.8478309,02-2600-7445,900.0,1800.0,2022-06-30 10:39:01,1000원,54
12323,1,일반공구,19,기타 일반공구,점프선,없음,1,2415,가양1동 공구대여소,서울특별시 강서구 가양동 1462-3,37.5694674,126.8446736,02-2600-7785,900.0,1800.0,2021-09-30 15:09:37,무료,54
11434,1,일반공구,19,기타 일반공구,점프선,1일,1,2436,화곡3동 주민센터 공구대여소,서울특별시 강서구 강서로33가길 17,37.5425392,126.8384231,02-2600-7565,900.0,1800.0,2020-11-27 09:56:33,500원,54
10201,1,일반공구,19,기타 일반공구,점프선,없음,1,13026,삼성2동 주민센터 공구대여소,서울특별시 강남구 삼성동 38-34,37.5112037,127.0459453,02-3423-8208,900.0,1800.0,2018-11-27 16:00:52,무료,54
9764,1,일반공구,19,기타 일반공구,점프선,없음,1,13018,압구정동 주민센터 공구대여소,서울특별시 강남구 압구정동 458,37.530654,127.0307178,02-3423-7606,900.0,1800.0,2018-11-26 09:48:39,무료,54
9645,1,일반공구,19,기타 일반공구,점프선,없음,2,13015,신사동 주민센터,서울특별시 강남구 신사동 548-1,37.5239769,127.0227755,02-3423-7303,900.0,1800.0,2018-11-23 14:07:22,무료,54
9590,1,일반공구,19,기타 일반공구,점프선,없음,1,13014,세곡동 주민센터,서울특별시 강남구 율현동 278-1,37.469056,127.106917,02-3423-8656,900.0,1800.0,2018-11-23 13:24:37,무료,54
9504,1,일반공구,19,기타 일반공구,점프선,없음,1,13010,청담동주민센터,서울특별시 강남구 청담동 124-1,37.5250639,127.049282,02-3423-7712,900.0,1800.0,2018-11-22 10:50:18,무료,54
9491,1,일반공구,19,기타 일반공구,점프선,없음,1,13012,논현2동 주민센터,서울특별시 강남구 논현동 114-24,37.5173282,127.0372005,02-3423-7508,900.0,1800.0,2018-11-22 10:46:55,무료,54
9402,1,일반공구,19,기타 일반공구,점프선,없음,1,13011,논현1동 주민센터,서울특별시 강남구 논현동 133-13,37.5115706,127.028461,02-3423-7420,900.0,1800.0,2018-11-22 10:20:15,무료,54
9346,1,일반공구,19,기타 일반공구,점프선,없음,2,13008,도곡2동 주민센터,서울특별시 강남구 도곡동 459,37.4837343,127.0464311,02-3423-7554,900.0,1800.0,2018-11-20 16:53:34,무료,54
6317,1,일반공구,19,기타 일반공구,점프선,없음,1,244,사근동 공구대여소,서울특별시 성동구 사근동길 37,37.56152,127.04535,02-2286-7271,900.0,1800.0,2018-01-23 17:33:00,무료,54
10004,1,일반공구,19,기타 일반공구,점프선(3.5M),없음,1,13022,도곡1동 주민센터,서울특별시 강남구 도곡동 892-6,37.488238,127.0390246,02-3423-7453,900.0,1800.0,2018-11-27 14:09:24,무료,53
16917,1,일반공구,19,기타 일반공구,접이식 카트,없음,1,329,신월7동주민센터 공구대여소,서울특별시 양천구 신월동 915-4,37.5242261,126.8329165,02-2620-4175,900.0,1800.0,2024-08-30 15:32:41,무료,180
13944,1,일반공구,19,기타 일반공구,조경가위,없음,1,13051,내곡동주민센터 공구대여소,서초구 신원동 627,37.4492976,127.0582156,02-2155-7940,900.0,1800.0,2022-06-21 12:20:31,무료,109
12749,1,일반공구,19,기타 일반공구,조경가위,없음,1,244,사근동 공구대여소,서울특별시 성동구 사근동길 37,37.56152,127.04535,02-2286-7271,900.0,1800.0,2021-10-12 15:53:32,무료,109
15808,1,일반공구,19,기타 일반공구,조인트,없음,1,78,중곡4동 생활공구대여소,서울특별시 광진구 중곡동 62-24,37.559041,127.0893589,02-450-5135,900.0,1800.0,2023-07-19 14:35:07,무료,-1
15269,1,일반공구,19,기타 일반공구,"조인트(10인치, 12인치)",없음,1,13276,쌍문4동주민센터,서울특별시 도봉구 쌍문동 59-7,37.656482,127.028425,02-2091-5578,900.0,1800.0,2023-01-30 14:27:34,무료,-1
10931,1,일반공구,19,기타 일반공구,종홀소,없음,1,473,부암동 공구대여소,서울특별시 종로구 창의문로 145,37.59242,126.96407,02-2148-5095,900.0,1800.0,2020-11-25 10:48:36,무료,-1
17208,1,일반공구,19,기타 일반공구,줄자,없음,1,13267,송중동주민센터,서울특별시 강북구 미아동 87-141,37.616099,127.033738,02-3778-4104,900.0,1800.0,2025-03-25 10:09:40,무료,167
15960,1,일반공구,19,기타 일반공구,줄자,없음,2,105,독산1동 주민센터 공구도서관,서울특별시 금천구 독산동 289-5,37.4702486,126.8970622,02-2104-5552,900.0,1800.0,2023-08-07 15:05:39,무료,167
14617,1,일반공구,19,기타 일반공구,줄자,없음,1,150,답십리제1동 공구대여소,서울시 동대문구 사가정로 30,37.5718898,127.0489465,02-2171-6223,900.0,1800.0,2022-07-01 15:06:57,무료,167
